WELL ID,WELL NAME,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,CHEMICAL,QUALIFIER,RESULT,UNITS,DATE,DATASET_CAT,DATASET,COUNTY,RB,GW_BASIN_NAME,ASSEMBLY,SENATE
GA0000000905,TUL904,36.434,-119.203,PCE,ND,0,UG/L,4/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA9883924186,TUL975,36.568,-119.232,PCE,ND,0,UG/L,5/11/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA0000000903,TUL901,36.291,-119.258,PCE,ND,0,UG/L,4/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9094419181,TUL1005,36.048,-119.131,PCE,ND,0,UG/L,6/6/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000910,TUL911,36.406,-119.112,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA4581372916,TUL1003,36.219,-119.258,PCE,ND,0,UG/L,5/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA7510739982,TUL1041,35.945,-119.251,PCE,ND,0,UG/L,5/24/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000964,TUL937,36.173,-119.46,PCE,ND,0,UG/L,4/26/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA1073713004,TUL987,35.834,-119.313,PCE,ND,0,UG/L,5/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA3179517447,TUL967,36.366,-119.28,PCE,ND,0,UG/L,5/10/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA0000000917,TUL905,36.358,-119.184,PCE,ND,0,UG/L,4/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA0000000945,TUL930,36.211,-119.227,PCE,ND,0,UG/L,4/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9266217887,TUL984,36.076,-118.831,PCE,ND,0,UG/L,5/17/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA2257901847,TUL1092,36.471,-119.379,PCE,ND,0,UG/L,6/21/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA2042020499,TUL1075,36.309,-119.159,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA4789701163,TUL1086,36.595,-119.017,PCE,ND,0,UG/L,6/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA1113675773,TUL1071,36.205,-119.43,PCE,ND,0,UG/L,6/13/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA6222455680,TUL998,36.06,-118.861,PCE,ND,0,UG/L,5/17/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA0000000932,TUL922,36.317,-119.129,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9088514029,TUL1057,36.563,-119.386,PCE,ND,0,UG/L,6/14/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA9684110343,TUL1082,36.221,-119.268,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9625196158,TUL1021,36.553,-119.195,PCE,ND,0,UG/L,5/23/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),23,8
GA5854413688,TUL1001,36.254,-118.791,PCE,ND,0,UG/L,5/16/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,16
GA9625333487,TUL1076,36.293,-119.171,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA5037305533,TUL1016,36.542,-119.269,PCE,ND,0,UG/L,5/23/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA5211988151,TUL1043,36.53,-119.427,PCE,ND,0,UG/L,6/8/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA1158445060,TUL1006,36.02,-119.042,PCE,ND,0,UG/L,6/8/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000925,TUL926,36.384,-119.275,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA2979840934,TUL949,36.147,-119.353,PCE,ND,0,UG/L,4/26/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA0000000914,TUL921,36.378,-118.947,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA6344678580,TUL963,36.639,-119.001,PCE,ND,0,UG/L,5/10/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA2729627311,TUL1058,36.365,-119.068,PCE,ND,0,UG/L,6/14/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA7242810904,TUL1020,36.357,-119.347,PCE,ND,0,UG/L,5/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA3885663688,TUL997,36.13,-119.033,PCE,ND,0,UG/L,5/17/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA0000000909,TUL909,36.335,-119.146,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA7795011222,TUL1028,36.021,-119.281,PCE,ND,0,UG/L,5/23/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000919,TUL912,36.393,-119.13,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA2350598990,TUL979,36.037,-118.937,PCE,ND,0,UG/L,6/6/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,16
GA1836576163,TUL1027,36.364,-119.289,PCE,ND,0,UG/L,5/23/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA1731244742,TUL947,35.92,-119.268,PCE,ND,0,UG/L,4/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA9644010245,TUL1090,36.335,-119.041,PCE,ND,0,UG/L,6/21/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,16
GA7717694938,TUL1035,36.268,-119.266,PCE,ND,0,UG/L,6/6/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA0000000933,TUL924,36.369,-119.026,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA0000000944,TUL929,36.242,-119.243,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA8331556022,TUL964,36.64,-119.165,PCE,ND,0,UG/L,5/10/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA8577924430,TUL989,36.138,-118.765,PCE,ND,0,UG/L,6/7/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA1218183219,TUL995,36.003,-118.906,PCE,ND,0,UG/L,5/17/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA2485730826,TUL966,36.655,-119.008,PCE,ND,0,UG/L,5/10/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA6669324576,TUL1054,35.959,-119.329,PCE,ND,0,UG/L,6/13/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA6235913932,TUL976,36.403,-119.331,PCE,ND,0,UG/L,5/10/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA1505887687,TUL1099,36.064,-118.865,PCE,ND,0,UG/L,6/22/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA5993253409,TUL1060,36.273,-119.146,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA6730985343,TUL1098,36.348,-119.346,PCE,ND,0,UG/L,6/21/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA5277082145,TUL982,36.145,-118.884,PCE,ND,0,UG/L,5/16/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA5433088004,TUL1080,36.374,-119.276,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA3949933707,TUL1105,36.511,-119.318,PCE,ND,0,UG/L,6/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA4583844840,TUL950,35.864,-119.251,PCE,ND,0,UG/L,4/26/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA7631452262,TUL1002,36.223,-118.833,PCE,ND,0,UG/L,5/16/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA4926480948,TUL1085,36.593,-119.244,PCE,ND,0,UG/L,6/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,14
GA0000000958,TUL933,36.212,-119.026,PCE,ND,0,UG/L,4/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA6313367545,TUL1011,35.93,-119.271,PCE,ND,0,UG/L,5/24/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA1107495963,TUL1055,36.21,-119.466,PCE,ND,0,UG/L,6/13/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9092633903,TUL1065,36.158,-119.5,PCE,ND,0,UG/L,6/13/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9687543570,TUL990,36.048,-118.93,PCE,ND,0,UG/L,5/16/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,16
GA4637815177,TUL959,36.004,-119.011,PCE,ND,0,UG/L,5/9/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000942,TUL927,36.371,-118.843,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA0000000920,TUL913,36.401,-119.041,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),23,14
GA0000000906,TUL906,36.294,-119.165,PCE,ND,0,UG/L,4/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9957807242,TUL1033,36.35,-119.452,PCE,ND,0,UG/L,5/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA2127301871,TUL1111,36.573,-119.274,PCE,ND,0,UG/L,6/22/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA1274350821,TUL1007,36.499,-119.421,PCE,ND,0,UG/L,6/7/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA0000000911,TUL914,36.378,-119.018,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA3314374625,TUL1036,36.266,-119.288,PCE,ND,0,UG/L,6/6/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA3154386222,TUL1061,36.375,-119.042,PCE,ND,0,UG/L,6/14/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA3823041617,TUL941,36.196,-119.283,PCE,ND,0,UG/L,4/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA6442182242,TUL1062,36.054,-118.999,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA6323255240,TUL961,35.998,-118.971,PCE,ND,0,UG/L,5/9/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,16
GA6797040641,TUL945,36.085,-119.022,PCE,ND,0,UG/L,4/27/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000931,TUL920,36.382,-118.874,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA1685102164,TUL1034,36.043,-119.071,PCE,ND,0,UG/L,6/8/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000912,TUL915,36.37,-119.019,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),23,16
GA0000000965,TUL938,36.234,-119.38,PCE,ND,0,UG/L,4/26/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA1038968741,TUL1081,36.239,-119.249,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA8726651847,TUL1026,36.437,-119.105,PCE,ND,0,UG/L,5/23/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),23,8
GA4266889274,TUL1107,36.035,-118.947,PCE,ND,0,UG/L,6/22/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,16
GA2516080558,TUL1088,36.507,-119.147,PCE,ND,0,UG/L,6/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA8076947867,TUL991,36.248,-119.083,PCE,ND,0,UG/L,5/16/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA8314664542,TUL1073,36.528,-119.33,PCE,ND,0,UG/L,6/14/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA0000000921,TUL917,36.342,-119.131,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA5537183463,TUL1042,36.348,-119.199,PCE,ND,0,UG/L,6/7/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA2935895621,TUL1106,36.367,-119.278,PCE,ND,0,UG/L,6/22/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA9096753776,TUL973,36.492,-119.279,PCE,ND,0,UG/L,5/11/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA2715894401,TUL965,36.613,-119.017,PCE,ND,0,UG/L,5/10/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA9162259757,TUL1089,36.538,-119.25,PCE,ND,0,UG/L,6/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),23,14
GA3441816031,TUL942,36.09,-119.181,PCE,ND,0,UG/L,4/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA6287687003,TUL1025,36.55,-119.338,PCE,ND,0,UG/L,5/23/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA5748670279,TUL970,36.533,-119.239,PCE,ND,0,UG/L,5/11/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),23,14
GA1051191031,TUL1066,36.199,-119.466,PCE,ND,0,UG/L,6/13/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA4026288688,TUL1070,36.499,-119.34,PCE,ND,0,UG/L,6/14/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA1674115836,TUL952,35.871,-119.067,PCE,ND,0,UG/L,4/26/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA9274320304,TUL1084,36.489,-119.52,PCE,ND,0,UG/L,6/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA7485196769,TUL1074,36.528,-119.32,PCE,ND,0,UG/L,6/14/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA4045789420,TUL1056,36.314,-119.208,PCE,ND,0,UG/L,6/13/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA3016370475,TUL1013,36.308,-119.43,PCE,ND,0,UG/L,5/24/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA9318402945,TUL946,36.101,-119.038,PCE,=,2.33,UG/L,4/27/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA8370694816,TUL1024,36.041,-118.849,PCE,ND,0,UG/L,5/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA1288358390,TUL1083,36.292,-119.257,PCE,ND,0,UG/L,6/15/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA8985242545,TUL1059,36.354,-119.068,PCE,ND,0,UG/L,6/14/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA0000000929,TUL918,36.412,-118.872,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA0000000930,TUL919,36.327,-119.04,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,16
GA9454358756,TUL1012,35.945,-119.261,PCE,ND,0,UG/L,5/24/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA2574720084,TUL1010,36.515,-119.501,PCE,ND,0,UG/L,5/24/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA0000000904,TUL902,36.3,-119.234,PCE,ND,0,UG/L,4/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA2999616324,TUL951,35.849,-119.225,PCE,ND,0,UG/L,4/26/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA9127103507,TUL1093,36.433,-119.331,PCE,ND,0,UG/L,6/21/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA4859876334,TUL981,36.1,-118.919,PCE,ND,0,UG/L,5/16/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA0000000918,TUL910,36.398,-119.078,PCE,ND,0,UG/L,4/19/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),23,14
GA7095594108,TUL971,36.549,-119.244,PCE,ND,0,UG/L,5/11/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA4574781119,TUL978,35.993,-118.972,PCE,ND,0,UG/L,6/6/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,16
GA2856656730,TUL1096,36.225,-118.826,PCE,ND,0,UG/L,6/22/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,16
GA3953229606,TUL955,36.014,-118.989,PCE,ND,0,UG/L,4/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000961,TUL936,36.236,-119.456,PCE,ND,0,UG/L,4/26/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
GA7473111808,TUL1094,36.476,-119.129,PCE,ND,0,UG/L,6/21/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),23,8
GA7907483756,TUL962,36.585,-119.123,PCE,ND,0,UG/L,5/10/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA3668683707,TUL1000,36.006,-119.306,PCE,ND,0,UG/L,5/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA5824063956,TUL1095,36.404,-118.884,PCE,ND,0,UG/L,6/21/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA9433759391,TUL943,36.058,-119.115,PCE,ND,0,UG/L,4/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000943,TUL928,36.476,-119.22,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA4083417594,TUL1032,36.532,-119.356,PCE,ND,0,UG/L,5/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA6658338248,TUL1019,36.594,-119.1,PCE,ND,0,UG/L,5/23/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA6236737906,TUL999,35.926,-119.265,PCE,ND,0,UG/L,5/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA1462079703,TUL1104,36.196,-118.827,PCE,ND,0,UG/L,6/22/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA5507932364,TUL958,36.01,-118.976,PCE,ND,0,UG/L,5/9/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA0000000915,TUL923,36.446,-119.138,PCE,ND,0,UG/L,4/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),23,8
GA9147840201,TUL980,36.174,-118.791,PCE,ND,0,UG/L,6/6/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,26,16
GA5781766593,TUL1505,36.438,-119.247,PCE,ND,0,UG/L,6/8/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,14
GA4901761710,TUL1029,36.042,-119.236,PCE,ND,0,UG/L,5/25/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA4915769279,TUL960,36.011,-119.048,PCE,ND,0,UG/L,5/9/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA3263013541,TUL972,36.552,-119.321,PCE,ND,0,UG/L,5/11/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KINGS (5-22.08),26,14
GA5601178824,TUL944,36.092,-119.022,PCE,ND,0,UG/L,4/27/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - TULE (5-22.13),26,14
GA7433011710,TUL1100,36.62,-119.093,PCE,ND,0,UG/L,6/20/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,NO BASIN FOUND,23,8
GA0000000916,TUL903,36.331,-119.189,PCE,ND,0,UG/L,4/18/2006,WATER SUPPLY (WELLS),GAMA,TULARE,5,SAN JOAQUIN VALLEY - KAWEAH (5-22.11),26,16
