WELL ID,WELL NAME,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,CHEMICAL,QUALIFIER,RESULT,UNITS,DATE,DATASET_CAT,DATASET,COUNTY,RB,GW_BASIN_NAME,ASSEMBLY,SENATE
GAMA00MON159,MON159,36.583,-121.585,PCATE,=,5.45,UG/L,6/14/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,SALINAS VALLEY - 180/400 FOOT AQUIFER (3-4.01),30,17
GAMA00MON119,MON119,36.797,-121.681,PCATE,=,1.92,UG/L,5/11/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,SALINAS VALLEY - LANGLEY AREA (3-4.09),29,17
GAMA00MON138,MON138,36.853,-121.65,PCATE,=,2.01,UG/L,5/18/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,PAJARO VALLEY (3-2),29,17
GAMA00MON173,MON173,35.837,-121.121,PCATE,<,2,UG/L,6/22/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,NO BASIN FOUND,30,17
GAMA00MON172,MON172,35.96,-121.083,PCATE,=,1.79,UG/L,6/21/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,LOCKWOOD VALLEY (3-6),30,17
GAMA00MON153,MON153,36.514,-121.829,PCATE,=,3.63,UG/L,6/8/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,NO BASIN FOUND,29,17
GAMA00MON106,MON106,36.792,-121.644,PCATE,=,6.26,UG/L,5/4/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,SALINAS VALLEY - LANGLEY AREA (3-4.09),29,17
GAMA00MON103,MON103,36.792,-121.622,PCATE,=,5.62,UG/L,5/3/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,SALINAS VALLEY - LANGLEY AREA (3-4.09),29,17
GAMA00MON115,MON115,36.57,-121.718,PCATE,=,3.79,UG/L,5/10/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,SALINAS VALLEY - CORRAL DE TIERRA AREA (3-4.10),30,17
GAMA00MON168,MON168,36.491,-121.431,PCATE,=,5.57,UG/L,6/9/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,SALINAS VALLEY - EAST SIDE AQUIFER (3-4.02),30,12
GAMA00MON174,MON174,36.47,-121.222,PCATE,<,2,UG/L,6/23/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,NO BASIN FOUND,30,12
GAMA00MON117,MON117,36.564,-121.696,PCATE,=,6.24,UG/L,5/10/2011,WATER SUPPLY (WELLS),GAMA,MONTEREY,3,SALINAS VALLEY - CORRAL DE TIERRA AREA (3-4.10),30,17
